bidder_id,bid_count,auction_count,merc_count,device_count,country_count,ip_count,url_count,average_distinct_country_per_auction,average_distinct_urls_per_auction,average_distinct_ip_per_auction,average_distinct_dev_per_auction,average_distinct_merc_per_auction,average_bids_per_auction,median_response_time,median_response_time_across_auction,num_auction,num_auction_won,percentage_win,avg_bids_auction,competitors,median_time_to_respond_competition,median_time_to_respond_self,outcome
e90e4701234b13b7a233a86967436806wqqw4,21603,858,2,772,92,12964,6200,1.228,13.706,19.216,9.453,1.174,25.178,31894736843,12684210526,858,26,0.030303030303030304,0.013214622150992793,95.71445221445221,1157894737,28578947368,0.0
fb7c9b1dcc3b44dd69e42a84406117db4t4mn,25,16,1,8,7,12,1,1.0,1.0,1.25,1.5,1.0,1.563,1142631578947,189368421053,16,0,0.0,5.699044840084802E-4,123.1875,2526315790,-1,0.0
090c77ac89c7063f0d0ce064ce3cb3afllf5h,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.872216844143272E-5,454.0,0,-1,0.0
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,2,2,1,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,8139473684210,2,0,0.0,9.136592051164915E-4,80.0,6210526316,-1,0.0
28aa6c505e308e49e586e25e1897ed2axjiy0,14,13,1,9,4,12,8,1.0,1.0,1.077,1.077,1.0,1.077,5939052631578,2342736842105,13,0,0.0,1.5007289254780895E-4,226.92307692307693,789473684,-1,0.0
6d033ec559ea79a8ffb90d80e0b24e93j82av,264,60,1,121,30,234,31,1.35,1.567,4.1,2.983,1.0,4.4,64105263158,125894736842,60,0,0.0,4.993795587300626E-4,170.26666666666668,52631579,29842105263,0.0
77b342f0d8769898619a935e267eaad25rubb,10,8,1,8,5,9,1,1.0,1.0,1.125,1.125,1.0,1.25,1588368421053,474473684211,8,0,0.0,1.3721373783943247E-4,207.125,473684210,-1,0.0
8cb96eaadc11cf4f914bad84518632e7czdyl,2500,114,1,204,7,1176,1418,1.0,14.386,18.877,10.868,1.0,21.93,134789473684,81631578947,114,16,0.14035087719298245,0.034225946005147584,39.64035087719298,8052631579,120631578947,0.0
a3d0a600cdb44f03d58f27b19247cd0d4az4k,3,3,1,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,736842105,3,0,0.0,1.1266759304465392E-4,191.66666666666666,1000000000,-1,0.0
c6f07c222aa3a9d35b0e01f8959ffd21oownr,7,5,1,6,2,7,5,1.0,1.4,1.4,1.4,1.0,1.4,10684210526,2192105263158,5,0,0.0,1.0634580617717211E-4,356.8,210526316,-1,0.0
eea79e1bfc21ff1b9572213e540e1252s5iuy,98,78,1,52,17,80,49,1.0,1.205,1.205,1.192,1.0,1.256,593578947368,181578947368,78,0,0.0,4.4745180761398607E-4,184.9102564102564,2263157895,-1,0.0
292dedb5371b8e0ebbeea57f14b35713e2ie2,3,1,1,3,2,3,3,2.0,3.0,3.0,3.0,1.0,3.0,509842105264,0,1,0,0.0,5.582984551881745E-6,1112.0,0,509842105264,0.0
3a5420301c0dacbc5675f6f09aac0143tuodl,10799,357,1,697,106,6938,1845,1.644,7.235,20.692,4.667,1.0,30.249,2000000000,35789473684,357,6,0.01680672268907563,0.005770635539398655,112.4873949579832,52631579,1894736842,0.0
4985bdbf8710c33fd7c9d4771db7c690mcbyr,5,4,1,5,1,5,5,1.0,1.25,1.25,1.25,1.0,1.25,872894736842,420842105263,4,0,0.0,1.1124212961932943E-4,367.75,52631579,-1,0.0
75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,22260,282,1,906,47,10802,4898,1.493,25.27,46.273,19.635,1.0,78.936,8526315789,15473684210,282,42,0.14893617021276595,0.05381074861242724,49.09929078014184,263157894,8210526316,0.0
86e50263881b0d382b55777185eb648aagh1g,730,96,1,187,31,549,320,1.396,4.625,6.708,4.5,1.0,7.604,141210526315,58736842105,96,4,0.041666666666666664,0.001271238830947874,133.89583333333334,1421052631,93368421053,0.0
a0d080012ab98513e39234e4545e93be17tt5,2,2,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,3894631578947,2,0,0.0,4.512635379061372E-4,82.5,1000000000,-1,0.0
ff12cd48c7de8ffb8b2099f262ce03980dqqz,4,4,1,4,1,4,2,1.0,1.0,1.0,1.0,1.0,1.0,0,7485842105263,4,0,0.0,5.871128724497284E-4,45.75,842105263,-1,0.0
260568e07963ce8351f3313bd7b9b0e2vonva,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,52631579,-1,0.0
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,2774157894737,2,0,0.0,3.069980198627719E-5,385.5,368421053,-1,0.0
5e8bf58291656ddd5fd2f71825565446aiopv,2210,92,1,445,83,1799,1764,2.707,20.739,21.033,10.467,1.0,24.022,18736842105,76789473684,92,1,0.010869565217391304,0.006272208157843949,81.47826086956522,421052631,16736842105,0.0
ec96b5b27dc870c8f59ef11b7371b06eenaox,98,68,1,54,16,78,35,1.044,1.309,1.353,1.294,1.0,1.441,3038736842106,151052631579,68,0,0.0,3.2003239511591377E-4,137.0,6105263158,-1,0.0
08515611e73803dc6d8c562b8514dfb5qi3z9,297,68,1,125,27,210,47,1.191,1.765,3.426,2.779,1.0,4.368,41789473685,119684210526,68,1,0.014705882352941176,5.149062766555017E-4,188.47058823529412,52631579,20315789474,0.0
098bfc9c440f9ba9e6371f774ec6a36fa0sq6,4,3,1,4,2,4,4,1.333,1.333,1.333,1.333,1.0,1.333,9774526315789,1441789473684,3,0,0.0,1.8908595847672352E-5,370.0,105263158,-1,0.0
48044b1b1f47f168864bc7c4a58a65ecmt187,19,15,1,14,3,15,6,1.0,1.133,1.133,1.133,1.0,1.267,11421052632,255368421053,15,0,0.0,1.4197221827854948E-4,285.8,684210527,-1,0.0
762046a235e00ec6521ba71aaa1450c28ijkz,239,26,1,11,9,12,12,1.0,1.269,1.115,1.038,1.0,9.192,4210526316,130210526315,26,1,0.038461538461538464,0.0019998661177494394,133.07692307692307,263157895,4000000000,0.0
97f541ffdcbd1ee34610e3099c5df42acfvcd,1589,9,1,238,2,225,484,1.0,57.778,40.111,41.889,1.0,176.556,2210526316,197105263158,9,0,0.0,0.004787875135591178,423.22222222222223,157894737,2210526316,0.0
a3ef8289a92196b07e2e7371bb111e3aom07k,4,4,1,2,3,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0,3966421052632,4,0,0.0,0.001136040897472309,102.0,4315789474,-1,0.0
a6214d8bf07127661f322afa7c8dae91ypizm,13,12,1,13,5,13,11,1.0,1.083,1.083,1.083,1.0,1.083,60488210526315,791578947369,12,0,0.0,6.949233178846535E-5,296.4166666666667,1684210526,-1,0.0
b416bf88dedd6ccdbc3a2146524500258qdzz,7,2,1,4,2,5,1,1.0,1.0,2.5,2.5,1.0,3.5,1888368421053,6714473684211,2,0,0.0,0.001091362644215778,133.0,1473684211,130631578947,0.0
b5310019f2bbbd975c64dc11189191022k8tj,51,37,1,27,3,44,29,1.0,1.216,1.297,1.27,1.0,1.378,233684210526,242631578948,37,0,0.0,1.878390771576633E-4,253.21621621621622,1526315789,-1,0.0
c8b23d6565e11d874e221f41440ffd25mrucd,123,27,1,50,10,109,56,1.037,3.259,4.074,2.593,1.0,4.556,33052631579,97789473684,27,0,0.0,7.088274955914387E-4,225.22222222222223,105263158,11842105263,0.0
f7e3635c9a532fb9a60d6eda6eb7c7de3uqs2,71,41,1,33,2,8,22,1.0,1.439,1.171,1.512,1.0,1.732,198210526316,171157894737,41,5,0.12195121951219512,0.0016892695693552224,42.51219512195122,15052631579,-1,0.0
01f498a0992d280de63ec346692efb2blckg2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.8401022436807724E-4,212.0,4842105263,-1,0.0
042780ee9a3730703e35340c575c3cbb7zjwk,4,3,1,4,3,3,1,1.0,1.0,1.0,1.333,1.0,1.333,105263158,989315789473,3,0,0.0,0.0012391573729863693,75.33333333333333,1105263158,-1,0.0
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0,46,30,1,32,16,41,23,1.167,1.4,1.467,1.4,1.0,1.533,1126526315790,163736842106,30,0,0.0,3.1203999538723483E-4,120.3,2631578947,-1,0.0
30da67f34e3cc215b3bdad588410fab5655fx,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.786383695662579E-6,845.0,0,-1,0.0
4731be79b5c7e894dabe5986e747b97bd6yxh,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,4949157894736,2,0,0.0,7.956398933842543E-5,252.5,1000000000,-1,0.0
59d96b423ea3ed56611686300b681f3defm4n,71,24,1,52,17,64,5,1.333,1.208,2.667,2.5,1.0,2.958,222684210526,333052631579,24,0,0.0,2.079002079002079E-4,171.33333333333334,52631579,77684210526,0.0
bea63152ca4d99f549999ca57b93d015z9kyh,68,7,1,34,12,60,44,2.0,6.571,8.857,5.143,1.0,9.714,242421052632,2369684210526,7,0,0.0,1.261370887559915E-4,208.57142857142858,52631579,204315789474,0.0
c36fad0b52a6be6ec32cc5530c0a2aednea6k,8215,593,1,709,92,5364,295,1.388,6.101,11.285,7.302,1.0,13.853,59210526316,20684210526,593,9,0.01517706576728499,0.006136490793769837,97.40303541315346,894736842,47842105263,0.0
d056594c1d7976b6ad4ba23e2b4cea19l2i0t,3557,353,1,403,73,2355,207,1.516,3.728,8.496,5.331,1.0,10.076,110315789474,37894736842,353,3,0.0084985835694051,0.0017552083847345722,134.93767705382436,842105263,89421052631,0.0
ddc6dc00f416ce10f23b57ebf758c2eeawzjw,20,13,1,11,2,17,2,1.0,1.077,1.538,1.385,1.0,1.538,4546789473684,1133052631579,13,0,0.0,1.339764201500536E-4,258.2307692307692,2684210526,-1,0.0
f05dfdaa2f67b190f3a79a5a2d5daf9coikow,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.872216844143272E-5,454.0,52631579,-1,0.0
1bb03cdb913f203f704caf8bf6840b6fbpigb,536,20,1,99,1,394,69,1.0,4.6,23.6,15.1,1.0,26.8,4210526316,151736842105,20,0,0.0,0.010910497282553382,51.25,210526316,4000000000,0.0
213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,22,21,1,20,9,22,2,1.0,1.048,1.048,1.048,1.0,1.048,4787210526316,307315789473,21,0,0.0,1.0349288486416559E-4,269.5238095238095,1157894737,-1,0.0
45e4c7fe66077b5b7b338f19f476f9d85jlk0,5,1,1,5,5,5,3,5.0,3.0,5.0,5.0,1.0,5.0,3771947368421,0,1,0,0.0,9.304974253136242E-6,1112.0,52631579,3771947368421,0.0
a15766d8d3d231f862996eb3ec33559735a3d,24,21,1,22,9,23,9,1.0,1.143,1.143,1.143,1.0,1.143,10297368421052,739842105263,21,0,0.0,1.1165698972755694E-4,237.0,3526315789,-1,0.0
abec779131ec6bd32f5e32ed0f274400ekljo,28,24,1,17,3,23,8,1.0,1.167,1.167,1.167,1.0,1.167,2900210526316,861157894737,24,0,0.0,4.855059145024085E-5,198.79166666666666,1263157895,-1,0.0
d6517684989560cbb0da1fb2f5bbba9b9y2st,58195,1621,1,1396,137,12978,2523,1.79,10.489,16.936,12.474,1.0,35.901,15578947368,6578947368,1621,92,0.0567550894509562,0.022060214396701753,68.38247995064775,684210526,14473684210,0.0
2c72df02de4b36acf72ba549630808612ol08,7,4,1,4,3,4,4,1.0,1.25,1.0,1.0,1.0,1.75,2000000000,2206052631579,4,0,0.0,2.386146713935097E-4,218.0,789473684,-1,0.0
2d38a6af2ce96c1446f900aa4756b8975y9k3,1457,375,1,499,19,1433,50,1.011,3.336,3.875,3.693,1.0,3.885,535368421052,46105263158,375,15,0.04,0.0019174610026333834,66.47466666666666,8684210527,237105263158,0.0
56cfe8b0d574e1df3f823c2cf32226eff52uw,9,4,1,8,6,9,7,1.5,2.0,2.25,2.0,1.0,2.25,1140631578947,1887105263158,4,0,0.0,3.979325194876398E-5,266.75,52631579,108421052632,0.0
9f60e1593604631e10ad2677c51055c6mv205,6,1,1,6,1,6,3,1.0,3.0,6.0,6.0,1.0,6.0,266526315790,0,1,0,0.0,8.840430234271402E-4,121.0,263157894,81526315789,0.0
a6d6f3f5034886fc00a1245b439de13a66ha4,4,2,1,3,2,2,2,1.0,1.5,1.0,1.5,1.0,2.0,44789473684,2068421052632,2,0,0.0,1.186485925310711E-4,399.5,105263158,-1,0.0
b7515e5f181a6d4884674897226cfe9cpd6d6,4,4,1,4,1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,4756842105263,4,0,0.0,1.2329316031193168E-4,290.0,1210526316,-1,0.0
c353286290001e0943ed9bb160145c42etrf8,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.0363269424823414E-5,408.0,684210526,-1,0.0
c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq,1317,172,1,218,37,1019,622,1.064,5.802,6.814,4.017,1.0,7.657,74315789474,35105263158,172,2,0.011627906976744186,0.002672543421220847,154.7325581395349,473684210,44000000000,1.0
d110111b8700f290b5d03a0e243fe375r3woe,51,33,1,28,1,25,33,1.0,1.455,1.333,1.424,1.0,1.545,2587000000000,568789473684,33,0,0.0,4.772867651187602E-4,96.93939393939394,17263157895,-1,0.0
ec3b2ff6f725e847f93285bc9d2b7b3dvcd4u,16,7,1,10,2,14,15,1.429,2.143,2.143,2.143,1.0,2.286,1993000000000,795315789473,7,0,0.0,1.1387089886840795E-4,304.7142857142857,368421053,122842105263,0.0
0825d381aa09d1d0c47c77c372f07acbe02ky,163,65,1,84,19,126,18,1.138,1.385,2.215,1.923,1.0,2.508,242842105263,126263157895,65,0,0.0,3.7031651838860064E-4,155.13846153846154,421052632,23894736842,0.0
9be39ea5a0612fae7bc43a25a6d10856l3qaj,602,171,1,164,41,418,363,1.503,2.924,3.304,2.895,1.0,3.52,823789473685,80526315789,171,2,0.011695906432748537,4.1047292344679976E-4,135.30409356725147,1210526316,320210526316,1.0
bd85d0d7fbbfab49136c241bdbe119dbgkuna,5,5,1,5,4,5,5,1.0,1.0,1.0,1.0,1.0,1.0,0,907000000000,5,0,0.0,5.693982599189177E-5,303.0,157894737,-1,0.0
e8b82b8640ecdd154eebe6b36ec63f0bdwhc4,111,20,1,34,4,97,7,1.0,1.9,5.1,2.95,1.0,5.55,105052631579,237894736843,20,0,0.0,8.013051889925212E-4,236.2,315789474,52736842105,0.0
6c55d253787acf5210f7d785546db80dqtleg,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.017561465127947E-4,203.0,19684210527,-1,0.0
6da04647ce16d0f00051dfeaa94d3313ox30y,8,6,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.333,180473684210,12105263158,6,0,0.0,7.821666014861165E-4,51.5,2631578947,-1,0.0
88e24a019c32a60f2ff315a9d217ec33q144x,24,20,1,15,8,20,3,1.0,1.1,1.15,1.1,1.0,1.2,30736842106,343894736842,20,0,0.0,3.2802569534613545E-4,150.45,3947368421,-1,0.0
cca4426ec6d64f3e73294d4d5bc9719beud37,33,27,1,20,7,28,10,1.0,1.222,1.222,1.185,1.0,1.222,7004473684210,369263157895,27,0,0.0,4.5521008635197397E-4,163.59259259259258,3789473684,-1,0.0
d8ada60e3b7204a104bba8c073136bb40772o,2,2,1,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,4881736842105,2,0,0.0,5.399568034557236E-4,152.5,11631578947,-1,0.0
dd7292cdbc81ebfb87945d9ab176d679gepf0,68,35,1,38,9,63,61,1.0,1.886,1.829,1.429,1.0,1.943,410578947368,369315789474,35,3,0.08571428571428572,0.001985285530771926,53.285714285714285,15315789474,-1,0.0
eaac863aaf84acb7529462118e7953c3oeky6,2,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,10000000000,2,0,0.0,0.003215434083601286,27.5,52631579,-1,0.0
1680f758aecded6e25096b3a6199b38en6n73,10,8,1,5,3,9,2,1.0,1.0,1.25,1.125,1.0,1.25,3599421052632,91526315789,8,0,0.0,2.4007874582863178E-4,89.625,7842105263,-1,0.0
1dfa6e724441ca3c913b3d40967c17b2p9xr7,80,28,1,40,8,68,46,1.179,2.286,2.536,2.107,1.0,2.857,333684210527,672368421053,28,0,0.0,1.357077668947688E-4,168.82142857142858,105263157,80894736842,0.0
2b19566f190ff3b8a85884e03c64fb56ir8a8,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.70919881305638E-4,132.0,473684211,-1,0.0
2c31770e98fc9fc7e0f1fee6207b5600c0e10,1589,110,1,308,13,706,859,1.064,8.864,8.809,7.809,1.0,14.445,12894736842,12105263158,110,1,0.00909090909090909,0.005047024034506526,88.49090909090908,894736842,11000000000,0.0
30c3c92cc9408f55cfa895ff8a505930a3yy1,10,2,1,4,2,10,1,1.0,1.0,5.0,2.0,1.0,5.0,590315789473,520052631579,2,0,0.0,0.003250975292587776,80.0,3157894736,197421052632,0.0
3893d2c62d59c232112efd332bc342dap8b4j,17,13,1,11,3,13,4,1.0,1.077,1.308,1.231,1.0,1.308,2513947368421,331631578947,13,0,0.0,1.1115978892717726E-4,323.61538461538464,210526315,-1,0.0
8322695c21cb27accf0fe269438bd78fn3x44,15763,708,1,886,112,6673,8406,1.439,16.576,14.696,10.919,1.0,22.264,64894736842,13789473684,708,70,0.09887005649717515,0.013156697663043978,66.07485875706215,1421052632,58263157895,0.0
f4d69870de1e803fe00f8126e73a7e33zwcds,155,36,1,55,8,128,31,1.278,2.194,3.972,2.944,1.0,4.306,725684210526,166789473684,36,0,0.0,4.298200856312532E-4,185.72222222222223,1263157895,399684210526,0.0
fb5a19240e36ae12aaccc1e9d9231144l32hv,2,2,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,0,32315789474,2,0,0.0,4.570279472589749E-5,375.0,0,-1,0.0
0ef9be4eb3b6a03ac2945522964b242ap09cy,59,38,1,37,6,50,38,1.184,1.447,1.526,1.474,1.0,1.553,4688736842105,299789473684,38,0,0.0,6.734106652270136E-5,210.8421052631579,1263157895,-1,0.0
1ac788675f70655e71a013892d701e901kj13,14,9,1,8,3,9,9,1.0,1.444,1.333,1.333,1.0,1.556,53789473684,134421052632,9,0,0.0,1.0954702305964835E-4,307.8888888888889,2263157895,-1,0.0
1e050a096927d5b34f4a85d3af28d30eybsaz,84,25,1,2,3,83,7,1.0,2.28,3.32,1.0,1.0,3.36,2473684210,736842105,25,0,0.0,1.088063169838889E-4,237.2,0,1526315790,0.0
1e1c9332e90c1cb0f01da223bc043c528cvwo,2,2,1,2,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,453894736842,2,0,0.0,7.84375245117264E-5,351.0,210526316,-1,0.0
1fcca45fdd3d1d3638821f41e032f170en3h7,18,14,1,13,12,17,9,1.071,1.071,1.214,1.143,1.0,1.286,1329421052631,451684210526,14,0,0.0,2.397136221261E-5,401.2857142857143,578947368,-1,0.0
233e09e861813cd087e8937f32a29bccs7b3l,7,6,1,7,1,7,7,1.0,1.167,1.167,1.167,1.0,1.167,462368421052,1184000000000,6,0,0.0,7.380073800738008E-5,343.6666666666667,210526316,-1,0.0
2fe472c1be232dca314d4bdf0fa95165rjv69,4960,511,1,449,70,3025,1280,1.247,5.902,7.753,5.959,1.0,9.706,135263157895,25315789474,511,10,0.019569471624266144,0.00316909822543278,146.46966731898237,1052631579,95947368421,0.0
322addd5687d99bf69306148e12f87dc5jbsh,39,18,1,14,2,23,9,1.0,1.444,2.056,1.611,1.0,2.167,1167842105263,468052631579,18,0,0.0,0.0020536043388973725,158.83333333333334,7263157894,2421052632,0.0
7bad0fc50ac7d249e0a3d8b83f68e855fcnxu,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,7.380073800738007E-4,58.0,1578947368,-1,0.0
936d542904f515ea87bab7996497b11aszyco,22,11,1,10,1,16,4,1.0,1.091,1.818,1.636,1.0,2.0,723368421052,2106473684211,11,0,0.0,0.0013987792472024414,100.18181818181819,2105263158,-1,0.0
9655ccc7c0c193f1549475f02c54dce45kjw7,161935,831,1,1144,178,111918,226,1.728,1.267,157.09,15.498,1.0,194.868,789473684,12473684210,831,194,0.23345367027677497,0.07489383468828421,57.57160048134777,0,789473684,1.0
f3bb3c26162cfc1b8c3636a7ba126010na3n4,233,105,1,74,14,115,53,1.029,1.895,1.971,1.752,1.0,2.219,1265631578947,100052631579,105,3,0.02857142857142857,6.098598369344728E-4,128.5047619047619,3894736842,11473684210,0.0
f9753e9fd6e25e0a1ae176ab95c31146iaqnv,25,5,1,13,1,21,9,1.0,2.4,4.2,2.6,1.0,5.0,407473684211,354473684211,5,0,0.0,1.1309556122541303E-4,315.0,105263158,171894736842,0.0
64e802fa8e0c17ec2ba1b6425648b7cb7ndkn,680,167,1,223,41,537,48,1.341,1.874,3.838,3.431,1.0,4.072,397210526315,48263157894,167,2,0.011976047904191617,9.329471663787793E-4,118.02994011976048,1473684211,214157894736,0.0
6f46b3e231003daf21108df4624afcfdaaswv,19,16,1,15,16,18,5,1.188,1.125,1.188,1.188,1.0,1.188,4698842105263,834631578947,16,1,0.0625,9.637625289128758E-5,225.4375,1578947368,-1,0.0
780566278695c3771f81afc605abdffa4143q,7,6,1,7,1,7,4,1.0,1.167,1.167,1.167,1.0,1.167,6787736842105,744526315789,6,0,0.0,3.289782874330294E-4,267.0,2421052632,-1,0.0
802a819acf0601b43fe5426cb48ac0bbqwfu8,7953,322,1,406,59,5457,1914,1.152,10.056,20.41,9.199,1.0,24.699,27368421053,19684210526,322,20,0.062111801242236024,0.016869734173885743,92.67391304347827,1263157894,24842105263,0.0
8fe6da2176541d0ce24574dbb60f9107oq1kn,166,41,1,71,19,151,44,1.293,2.049,3.78,2.585,1.0,4.049,201894736842,345368421053,41,1,0.024390243902439025,2.2731287426174668E-4,179.02439024390245,52631579,117052631579,0.0
9c0cbc0fd8a6c22ae3648801ade080fek6i13,609,67,1,205,27,276,284,1.97,4.97,6.254,6.97,1.0,9.09,261526315790,189157894737,67,1,0.014925373134328358,0.0010762816853616855,158.3134328358209,368421053,195210526316,0.0
a7454ee6fbb69c4079caf5b5b92574abi6pyh,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.779676098949991E-4,165.0,11894736842,-1,0.0
baf1aa59ebedbacea2ca418c5aa83888imys2,2,2,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,9329789473684,2,0,0.0,3.21285140562249E-4,202.0,210526316,-1,0.0
daef74294e84ef6d7e009c2d51be6ee167xds,2,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,4736842105,2,0,0.0,1.0953502382386768E-4,195.5,6157894737,-1,0.0
ea57e35acda9a8f8b75f4d9bc049f74d7qx3t,137,56,1,59,16,122,76,1.036,2.25,2.321,1.821,1.0,2.446,850631578948,143421052631,56,0,0.0,3.178573168666229E-4,246.71428571428572,473684211,121684210527,0.0
eb8f9ca4a23586f5acc770fff966f654dy7g0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.5588536335721597E-4,327.0,894736842,-1,0.0
f5ab013f90cb8890d33c6a309798204155q15,4,4,1,4,1,4,2,1.0,1.0,1.0,1.0,1.0,1.0,0,2034105263158,4,0,0.0,5.589714924538849E-4,49.5,2263157894,-1,0.0
069d020584a0e8c61e622321d4c43881j7pl3,4,4,1,4,1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,361578947368,4,0,0.0,5.2194790959862204E-5,336.75,473684210,-1,0.0
0d1815382b08885d76c671ab600133adeyp5e,3895,235,1,416,73,2749,681,1.843,9.345,15.094,8.174,1.0,16.574,60052631579,21473684210,235,3,0.01276595744680851,0.004945799371966015,111.06808510638298,1157894737,51842105263,0.0
43c76d050c9d2509d85c9dc2b1a1dba4zb3qt,164,78,1,72,12,132,121,1.013,1.949,1.987,1.731,1.0,2.103,287631578948,105052631579,78,0,0.0,4.7863088219843335E-4,187.98717948717947,631578947,4315789474,0.0
a0420d3961adf890fccf4b43899708f6h40zs,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.315649867374005E-4,143.0,3526315789,-1,0.0
bb790a228de797253bf6afa43ee52eba1s2dx,5066,117,1,595,85,1045,2998,2.812,26.385,13.128,15.026,1.0,43.299,7157894737,103684210526,117,3,0.02564102564102564,0.006657782614066767,149.5042735042735,210526315,6842105263,0.0
bc3b92a81586cb726cbf4d5b418fee41o20sj,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,1.0,2.0,1690526315790,0,1,0,0.0,9.572767391325158E-6,845.0,0,-1,0.0
ca0331fc37db2b251a012376f7b987fcma2jw,656,50,1,73,3,96,49,1.12,2.24,7.48,4.6,1.0,13.12,147210526316,80578947368,50,5,0.1,0.002005594875949677,120.5,2473684211,123105263158,0.0
047558bebab9292a5d4c85d6ee768784j2hdd,22217,231,1,650,80,12517,3259,1.459,18.117,55.532,6.39,1.0,96.177,842105263,58684210526,231,5,0.021645021645021644,0.015058707745030193,128.62337662337663,52631579,842105263,0.0
698da938f6fc36305616aa6f8affd53fobj5y,271,113,1,123,26,150,112,1.009,1.673,1.584,1.956,1.0,2.398,202736842106,88263157895,113,0,0.0,5.706584682768642E-4,167.91150442477877,2736842106,8631578947,0.0
7eb7b2f6a914afba5c3d207dc28a93aed9pnc,3,2,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.5,1894736842,16368421053,2,0,0.0,7.008363313554174E-5,412.0,578947368,-1,0.0
87c5fcd8d9582701469f94bff3cc415dvq4ia,26,19,1,17,5,22,17,1.0,1.211,1.263,1.158,1.0,1.368,343578947368,289736842105,19,0,0.0,1.5793086272770896E-4,265.7894736842105,473684210,-1,0.0
fd5cef3fe1217c6591500c715d71717anczcq,44,33,1,26,7,36,20,1.0,1.273,1.273,1.242,1.0,1.333,893736842106,145842105263,33,0,0.0,1.7969085006023727E-4,233.0,1105263158,-1,0.0
02cfc97e8fded77671e71e1951723d5fwz6a4,2,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,9106578947368,2,0,0.0,1.1861692663543088E-4,275.5,263157895,-1,0.0
061690ceb6004807b7906968bf382dfcbve7y,432,37,1,8,4,154,1,1.0,1.0,6.946,2.757,1.0,11.676,113210526316,186578947368,37,0,0.0,0.006459909680892425,97.54054054054055,947368421,81052631579,1.0
2819b8b2295f272f33f8e76fd344ce6bywj1p,2,2,1,2,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1641789473684,2,0,0.0,7.58869284765699E-5,240.0,0,-1,0.0
2b13a870a46975494b749feea0c5c7ed170ll,3184,377,1,462,72,2318,190,1.302,4.788,7.332,5.366,1.0,8.446,149157894737,40052631579,377,6,0.015915119363395226,0.0027090886350158213,121.81697612732096,947368421,102105263158,0.0
49f4481b6bc2255e745ef20ac2a720754r9mp,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.314994606256742E-5,414.0,52631579,-1,0.0
50859deae0e0a599efde1725cde3a8b8dw86a,4,4,1,4,4,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0,3348578947369,4,0,0.0,6.977149834292691E-4,77.75,11473684211,-1,0.0
